id,label,title,url,hub,authority,pagerank,in_degree,out_degree,closeness,betweenness
3292058527,3292058527,8 Ways to Read 60 Books A Year,https://taylorpearson.me/reading/,0.007604641014061696,0.0027843690619043676,0.004410555923402962,0.04580152671755725,0.11450381679389313,0.51171875,0.0
2166690166,2166690166,The Commoditization of Credentialism: Why MBAs and JDs Can’t Get Jobs,https://taylorpearson.me/commoditization/,0.007604641014061696,0.002775982862782485,0.00327084608033428,0.04580152671755725,0.11450381679389313,0.51171875,0.0
1937972607,1937972607,Going All In: The Ignorance of Diversification in Life and Entrepreneurship,https://taylorpearson.me/allin/,0.007639438288994917,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.12213740458015267,0.5019157088122606,0.0
822509512,822509512,To You Who Wants More Freedom,https://taylorpearson.me/freedom/,0.007604641014061696,0.0009031494770900016,0.00323120929567634,0.015267175572519083,0.11450381679389313,0.5038461538461538,0.0
3926545967,3926545967,Asset Thinking: How Do You Invest In Entrepreneurship?,https://taylorpearson.me/invest/,0.007623867950469087,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.12213740458015267,0.5019157088122606,2.935995302407516e-05
1554419222,1554419222,"Ever Think, “I Feel Stuck?” Escape From Hintergedanken Purgatory",https://taylorpearson.me/unstuck/,0.007612414976045512,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.1297709923664122,0.5019157088122606,0.21385300450185943
131671370,131671370,The Taboo Productivity Trap: On Dealing with Blah-ness,https://taylorpearson.me/blah/,0.007604641014061696,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.11450381679389313,0.5019157088122606,0.0
1135828568,1135828568,4 Strategies To Find The Work Only You Can Do (And Why It’s More Profitable Than Ever),https://taylorpearson.me/thework/,0.0076859251817829625,0.003258845651737887,0.0032555504012803833,0.05343511450381679,0.1450381679389313,0.5137254901960784,0.007936973967508318
3821811105,3821811105,The First Job Dilemma (Or Welcome to The Hyper-Meritocracy),https://taylorpearson.me/dilemma/,0.007604641014061696,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.11450381679389313,0.5019157088122606,0.0
2253665842,2253665842,We’ve Reached The End of Jobs,https://taylorpearson.me/the-end-of-jobs-book/,0.007604641014061696,0.00043955452712189793,0.002923436056729499,0.007633587786259542,0.11450381679389313,0.5019157088122606,0.0
1902056447,1902056447,How To Read 60 Books a Year,https://taylorpearson.me/read-60-books-a-year/,0.007635623505286458,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
4134286414,4134286414,"Listen to What’s Being Whispered, not What’s Being Said",https://taylorpearson.me/listen-to-whats-being-whispered-not-whats-being-said/,0.007604641014061696,0.0018615413342603256,0.0015438328263303765,0.030534351145038167,0.11450381679389313,0.3438320209973753,0.0
4272745933,4272745933,The Rise of the Practitioner-Publisher,https://taylorpearson.me/the-rise-of-the-practitioner-publisher/,0.007604641014061696,0.0004622145030780601,0.0014940783108822913,0.007633587786259542,0.11450381679389313,0.34293193717277487,0.0
2914513227,2914513227,What to Do When You Don’t Know What You Want,https://taylorpearson.me/what-to-do-when-you-dont-know-what-you-want/,0.007623867950469087,0.000934137104073198,0.001442244769329032,0.015267175572519083,0.12213740458015267,0.34293193717277487,5.871990604815032e-05
505095975,505095975,Change Your Location. Change Your Life.,https://taylorpearson.me/change-your-location-change-your-life/,0.007604641014061696,0.0004622145030780601,0.0013521867966137721,0.007633587786259542,0.11450381679389313,0.33676092544987146,0.0
3132768119,3132768119,When Will Crypto Crash (Again?),https://taylorpearson.me/will-crypto-crash-again/,0.007616337934236324,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
1282732222,1282732222,Complexity Science – A Basic Explanation (with examples and resources),https://taylorpearson.me/complexity-science/,0.007620419221870332,0.0013916326293833391,0.0013040561868686868,0.022900763358778626,0.12213740458015267,0.022900763358778626,0.0017615971814445098
1087872608,1087872608,Cryptocurency and the Turkey Problem,https://taylorpearson.me/crypto-turkeys/,0.007655543380043849,0.0,0.0011363636363636365,0.0,0.13740458015267176,0.0,0.0
4192629012,4192629012,The 70% Rule: How to Move Fast and Break Things (and why you should),https://taylorpearson.me/fast/,0.007624344236712468,0.003272806968453692,0.001522701806501811,0.05343511450381679,0.12213740458015267,0.2209106239460371,0.0008729692699158348
1365061371,1365061371,Why Is Bitcoin Valuable ?,https://taylorpearson.me/why-is-bitcoin-valuable/,0.007608526009305343,0.0013916326293833391,0.0013040561868686868,0.022900763358778626,0.12213740458015267,0.022900763358778626,0.00017615971814445098
2317428019,2317428019,Mountain Top Blogging: A Framework for Life Changing Blog Posts,https://taylorpearson.me/mountaintop/,0.007604641014061696,0.0009488288904851057,0.001310294363989782,0.015267175572519083,0.11450381679389313,0.3438320209973753,0.0
3262428164,3262428164,Change Your Attitude Change Your Life (how to develop a positive attitude),https://taylorpearson.me/changeyourattitudechangeyourlife/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
3010856491,3010856491,"A Purpose-Driven, Productive, Detouristified Life",https://taylorpearson.me/lifepurpose/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
1081448426,1081448426,Career Learning: Be The Dumbest Guy in the Room,https://taylorpearson.me/the-dumbest-guy-in-the-room/,0.007604641014061696,0.0004653070124580011,0.001184659090909091,0.007633587786259542,0.11450381679389313,0.007633587786259542,0.0
1697669078,1697669078,The Cat Furniture Problem,https://taylorpearson.me/the-cat-furniture-problem/,0.007604641014061696,0.00046982930476934746,0.0011843141233766235,0.007633587786259542,0.11450381679389313,0.010178117048346055,0.0
2094169027,2094169027,The Black Box System,https://taylorpearson.me/blackbox/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
2754701771,2754701771,Table Selection – When to Hold ’em vs. When to Fold ’em?,https://taylorpearson.me/table-selection/,0.007604641014061696,0.0004622145030780601,0.0011967329545454547,0.007633587786259542,0.11450381679389313,0.007633587786259542,0.0
347236586,347236586,"Rip, Pivot, Jam – How to Work at the Limits without Dying",https://taylorpearson.me/rip-pivot-jam/,0.007604641014061696,0.0004819124227956069,0.0011646248266290492,0.007633587786259542,0.11450381679389313,0.20404984423676012,0.0
2150169133,2150169133,Existential Terror is Just Another Term for Happiness,https://taylorpearson.me/existential-terror/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
1363516830,1363516830,5 Mental Models To Create Dramatically More Leverage,https://taylorpearson.me/leverage/,0.007608526009305343,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
2723566612,2723566612,Business Education is an Oxymoron,https://taylorpearson.me/oxymoron/,0.007604641014061696,0.00047084390814104455,0.0011882323571319998,0.007633587786259542,0.11450381679389313,0.2085987261146497,0.0
837477340,837477340,9 Frameworks To Add a Few Hundred Thousand to Your Bottomline in 18 Months,https://taylorpearson.me/100k-frameworks/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
4068440405,4068440405,What is Optionality? How Can Optionality Improve My Performance?,https://taylorpearson.me/optionality/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
1500132324,1500132324,Identity Based Decision Making: How Your Identity Makes You Wealthy,https://taylorpearson.me/identity/,0.007616491624738345,0.0009312932182096662,0.0012638997485738908,0.015267175572519083,0.12213740458015267,0.26305220883534136,0.005137991779213154
3913911241,3913911241,How to Improve Your Mindset,https://taylorpearson.me/how-to-improve-your-mindset/,0.007636152985985487,0.001409917845854512,0.001280089208971946,0.022900763358778626,0.1297709923664122,0.21300813008130082,0.0014092777451556078
3496464000,3496464000,"The Annual Review: How I Get Clarity, Confidence and Conviction In My Life and Business",https://taylorpearson.me/annualreview/,0.007717575307943723,0.0004624507560431319,0.0012825199886985499,0.007633587786259542,0.1450381679389313,0.33589743589743587,0.014606576629477412
2432921138,2432921138,Antifragile Planning: Optimizing for Optionality (Without Chasing Shiny Objects),https://taylorpearson.me/planning/,0.007616507855627752,0.006102416189806262,0.0018343325758093593,0.09923664122137404,0.12213740458015267,0.28854625550660795,0.0072274417694265045
1558839965,1558839965,3 Steps to Prioritizing Your Reading,https://taylorpearson.me/books/,0.007643161930486943,0.0004819124227956069,0.0011646248266290492,0.007633587786259542,0.13740458015267176,0.20404984423676012,0.00015658641612840087
2232577845,2232577845,How To Start Writing A Nonfiction Book: The Exact Process for Writing a Bestseller,https://taylorpearson.me/how-to-start-writing-a-nonfiction-book/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
96204164,96204164,The Work and The People,https://taylorpearson.me/thepeople/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
1070880969,1070880969,My General Operating Principles: 37 Principles for Making Hard Decisions,https://taylorpearson.me/principles/,0.007612468699474187,0.0014118489041985152,0.0013199409413776574,0.022900763358778626,0.12213740458015267,0.22664359861591696,0.0024662360540223137
290955489,290955489,The End of Jobs Book Summary (Audio and Video Included),https://taylorpearson.me/summary/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
3850888504,3850888504,"The Retirement Catch-22: Why Those Who Want to Retire Most, Can’t",https://taylorpearson.me/retirement/,0.007678417506063684,0.0004622145030780601,0.0012108723070894086,0.007633587786259542,0.13740458015267176,0.18219749652294853,0.00022509297318457628
285635295,285635295,Get on the Plane: You Become What You Do at the Margins,https://taylorpearson.me/margin/,0.007604641014061696,0.0014101331561091343,0.0014092269981547027,0.022900763358778626,0.11450381679389313,0.34293193717277487,0.0
1063158482,1063158482,The Margin Matrix: Why successful people are usually wrong,https://taylorpearson.me/marginmatrix/,0.007604641014061696,0.001402190597220675,0.0012870244565217391,0.022900763358778626,0.11450381679389313,0.022900763358778626,0.0
2459414471,2459414471,My Ten Most Influential Reads of 2015,https://taylorpearson.me/influential-reads/,0.0076164266758369376,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
562870687,562870687,Hunt Your Sacred Cows: trend recognition for fun and profit,https://taylorpearson.me/sacredcows/,0.007608526009305343,0.0023389809432145625,0.0014024067822396046,0.03816793893129771,0.12213740458015267,0.2209106239460371,0.007731454296339792
4001532235,4001532235,Disintermediation and Selectorate Theory,https://taylorpearson.me/disintermediation/,0.007604641014061696,0.001393065625005248,0.0013007492962848481,0.022900763358778626,0.11450381679389313,0.027141645462256146,0.0
3979297942,3979297942,Why Product Market Fit is Overrated (and what to focus on instead),https://taylorpearson.me/fit/,0.007632032192340336,0.002357553165042429,0.0013686674587340276,0.03816793893129771,0.12213740458015267,0.2144026186579378,0.00015658641612840084
3081540919,3081540919,Effectual Reasoning: The Little Known Method Entrepreneurs Use to Figure Out What They Want,https://taylorpearson.me/what-do-i-want/,0.0076911756763642,0.0023441766837305968,0.001427510551738558,0.03816793893129771,0.13740458015267176,0.2209106239460371,0.0020219220982579758
1921368775,1921368775,The Work: What a Philosophy Professor and Strength Coach Can Teach Us About Our Careers,https://taylorpearson.me/dothework/,0.007604641014061696,0.000928461925228867,0.0013887538180100843,0.015267175572519083,0.11450381679389313,0.34293193717277487,0.0
2059894237,2059894237,"The Real Truth About How to Work Smarter, not Harder",https://taylorpearson.me/3productivity/,0.007640123252933379,0.0028171890721123086,0.0014362281927707418,0.04580152671755725,0.1297709923664122,0.21061093247588425,0.0007046388725778039
3176203411,3176203411,How to Get Lucky: Focus On The Fat Tails,https://taylorpearson.me/luck/,0.007639438288994917,0.0032930118165955067,0.0015040072341718142,0.05343511450381679,0.12213740458015267,0.27637130801687765,0.00021530632217655116
271311924,271311924,How To Plan Your Ideal Day,https://taylorpearson.me/idealday/,0.0076833240875843764,0.0009527563309366515,0.0012164935473974125,0.015267175572519083,0.1297709923664122,0.20926517571884984,3.914660403210021e-05
3031618781,3031618781,6 Essential Insights on The Future from Warren Buffett and Charlie Munger,https://taylorpearson.me/insights/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
1681579188,1681579188,The Subtle Art Of Reaching Your Potential,https://taylorpearson.me/potential/,0.00762804413207297,0.0009366315392269273,0.0012511535778631472,0.015267175572519083,0.12213740458015267,0.15726290516206481,2.935995302407516e-05
783396886,783396886,How to Overcome Your Fear of Failure with The Bucky Method,https://taylorpearson.me/buckyfuller/,0.0076756361319565095,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
804630613,804630613,The Unlikely True Story of Ingeborg Francesca Jurkutat,https://taylorpearson.me/ingeborg/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
3227678695,3227678695,"Fingerspitzengefühl: What Elite Tank Commanders, Chess Grandmasters, and Entrepreneurs Have in Common",https://taylorpearson.me/fingerspitzengefuhl/,0.007604641014061696,0.0018670200063108868,0.001365691400363112,0.030534351145038167,0.11450381679389313,0.22393162393162394,0.0
2555716353,2555716353,Speed of Implementation and The Law of Shitty Click Throughs,https://taylorpearson.me/ctr/,0.007675531738389448,0.0009455775282450698,0.0012228525799570064,0.015267175572519083,0.13740458015267176,0.20532915360501566,0.0004208259933450773
169985986,169985986,The Best Morning Routine (Backed by Science),https://taylorpearson.me/morning/,0.007691202868883067,0.0009443731212511446,0.0012249941448108674,0.015267175572519083,0.13740458015267176,0.20532915360501566,0.00032295948326482675
1945243454,1945243454,The Overton Window and How Creative Business Ideas Arise,https://taylorpearson.me/overton/,0.007733873475383471,0.0004653070124580011,0.001184659090909091,0.007633587786259542,0.16030534351145037,0.007633587786259542,0.00027402622822470153
708898603,708898603,Go West: How The Frontier Makes All The Difference (A 5 Year Retrospective),https://taylorpearson.me/year5/,0.007628083465915059,0.0,0.0011363636363636365,0.0,0.13740458015267176,0.0,0.0
3978948457,3978948457,Coaching & Consulting,https://taylorpearson.me/consulting/,0.007604641014061696,0.0009325805426580271,0.0012419385879437518,0.015267175572519083,0.11450381679389313,0.2543689320388349,0.0
607481744,607481744,The Effective Entrepreneur Will be Re-Opening Soon,https://taylorpearson.me/expired/,0.007604641014061696,0.0004634026096938027,0.0011900252525252526,0.007633587786259542,0.11450381679389313,0.007633587786259542,0.0
3272282644,3272282644,Learning How to See,https://taylorpearson.me/should-i-start-a-blog/,0.007711002438565477,0.00046532911533996046,0.0012051579068674762,0.007633587786259542,0.13740458015267176,0.1568862275449102,0.0008465453121941671
3648575576,3648575576,The Safety And Sanity Of Entrepreneurship [TEDx Talk],https://taylorpearson.me/tedx/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
2196188590,2196188590,A Simple Marketing Campaign Checklist,https://taylorpearson.me/checklist/,0.007632404416004109,0.0004819124227956069,0.0011646248266290492,0.007633587786259542,0.1297709923664122,0.20404984423676012,0.0
3421027675,3421027675,7 Essays That Will Help You Succeed In Internet Business,https://taylorpearson.me/7essays/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
2497495606,2497495606,"Lessons on How to Amass Power, Get Things Done, and Be Eaten Alive",https://taylorpearson.me/power/,0.007623867950469087,0.000463173511723103,0.0011931818181818183,0.007633587786259542,0.12213740458015267,0.007633587786259542,2.935995302407516e-05
3294246104,3294246104,How to Discover Your Core Values List (and Use Them to Make Better Decisions),https://taylorpearson.me/core-values-list/,0.007604641014061696,0.0004819124227956069,0.0011646248266290492,0.007633587786259542,0.11450381679389313,0.20404984423676012,0.0
1937778402,1937778402,How to Get Into Cryptocurrency: The Best Cryptocurrency Resources,https://taylorpearson.me/crypto/,0.00761631789504942,0.0018602716331100014,0.0013657982554463378,0.030534351145038167,0.1297709923664122,0.031806615776081425,0.0017909571344685848
1926667430,1926667430,Four Books To Better Understand How Cryptocurrency Works,https://taylorpearson.me/cryptocurrency-predictions/,0.007679065250569209,0.0004626878566019025,0.0012046634553451595,0.007633587786259542,0.1450381679389313,0.019083969465648856,0.001883930319044823
798477881,798477881,Will Cryptocurrency Protocols Be Fat or Thin?,https://taylorpearson.me/fat-thin/,0.007620276928552472,0.0009265606249935349,0.0012583250715067756,0.015267175572519083,0.12213740458015267,0.02385496183206107,0.00035231943628890195
2553728301,2553728301,The Illegible Margin: Profiting From The Gap Between The Map And The Territory,https://taylorpearson.me/illegible/,0.007659795729878847,0.0032622515823863,0.0015376239024939764,0.05343511450381679,0.1450381679389313,0.18450704225352113,0.01726854570366021
959567558,959567558,Why History’s Greatest Innovators Optimized for Interesting,https://taylorpearson.me/interesting/,0.007679272568077885,0.0028205370043212514,0.0014280317983835073,0.04580152671755725,0.13740458015267176,0.2096,0.02209042865531415
716544227,716544227,The Ultimate Guide to the OODA Loop,https://taylorpearson.me/ooda-loop/,0.007750574890223037,0.0018772008778274781,0.0013426343287931291,0.030534351145038167,0.16793893129770993,0.26147704590818366,0.04286553141514974
3847843176,3847843176,The State of Cryptocurrency: 2017 Edition,https://taylorpearson.me/crypto2017/,0.007651376476101986,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
550331811,550331811,How to Prioritize like a Billionaire,https://taylorpearson.me/howtoprioritize/,0.0076559329093057365,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
82556448,82556448,Everything You’ve Been Taught About How To Read a Book Is Wrong,https://taylorpearson.me/howtoreadabook/,0.007659431893699064,0.0,0.0011363636363636365,0.0,0.15267175572519084,0.0,0.0
3014130877,3014130877,Kaleidoscope Thinking: How to Think Faster and More Clearly,https://taylorpearson.me/kaleidoscope/,0.007702364864373241,0.0,0.0011363636363636365,0.0,0.15267175572519084,0.0,0.0
967778012,967778012,How to Change Your Life using Punctuated Equilibrium,https://taylorpearson.me/punctuated/,0.007652027106116523,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
3136933549,3136933549,The Dark Side of Growth,https://taylorpearson.me/growth/,0.007655828515738675,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
524266523,524266523,You Want Democracy? Try A Hard Fork,https://taylorpearson.me/hard-fork/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
412897209,412897209,Bug Out Bag Essentials for Reasonably Rational People,https://taylorpearson.me/bug-out-bag/,0.007604641014061696,0.0004622145030780601,0.0012056416212910355,0.007633587786259542,0.11450381679389313,0.017448200654307522,0.0
1276475483,1276475483,The State of Cryptocurrency Investing: End of 2017 Edition,https://taylorpearson.me/state-cryptocurrency-investing-end-2017-edition/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
39188279,39188279,The Best Books I Read In 2017,https://taylorpearson.me/best-books-2017/,0.007624312277752492,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
581639360,581639360,Blockchain Supply Chain Use Cases: A Multi-Trillion Dollar Opportunity?,https://taylorpearson.me/blockchain-supply-chain-use-cases/,0.0076320608197942156,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
3282443104,3282443104,The Best Longform Articles I Read In 2017,https://taylorpearson.me/longform-2017/,0.0076320608197942156,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
2894657301,2894657301,12 Books That Make You Think,https://taylorpearson.me/books-that-make-you-think/,0.007628348130072441,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
2658293213,2658293213,Why Apprenticeships Matter,https://taylorpearson.me/apprenticeships-matter/,0.007620333649831474,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
4029244356,4029244356,Why the ‘Worst’ Crypto Networks Will be the Biggest,https://taylorpearson.me/why-the-worst-crypto-networks-will-be-the-biggest/,0.0076320608197942156,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
2979100984,2979100984,What Gives Bitcoin Value? Or The Most Important Idea In Cryptocurrency,https://taylorpearson.me/what-gives-bitcoin-value/,0.007604641014061696,0.0009272809971220825,0.00125,0.015267175572519083,0.11450381679389313,0.015267175572519083,0.0
3232810038,3232810038,Blockchain Explained: How Does Blockchain Technology Work?,https://taylorpearson.me/blockchain-explained/,0.007635822761534331,0.0,0.0011363636363636365,0.0,0.13740458015267176,0.0,0.0
973153657,973153657,How to Stop Procrastinating Using the 70% Rule,https://taylorpearson.me/how-to-stop-procrastinating/,0.007604641014061696,0.0009510903557598315,0.0012165381620475484,0.015267175572519083,0.11450381679389313,0.2553606237816764,0.0
1214254885,1214254885,The Ultimate Guide to Apprenticeships (Or How To Find Your First Remote Job),https://taylorpearson.me/entry-level-remote-jobs/,0.007612578638389485,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
863200122,863200122,State of Bitcoin (Fall 2018),https://taylorpearson.me/state-of-bitcoin-2018/,0.007604641014061696,0.0,0.0011363636363636365,0.0,0.11450381679389313,0.0,0.0
2065148991,2065148991,About Taylor,https://taylorpearson.me/about/,0.007723151225722564,0.0004624507560431319,0.0012825199886985499,0.007633587786259542,0.16030534351145037,0.33589743589743587,0.1857995693873556
3000647749,3000647749,The Business Production Function: A Framework for Growing Early Stage Ventures,https://taylorpearson.me/business-strategy-framework/,0.007932774023283505,0.0009433670527418135,0.0012302730192129657,0.015267175572519083,0.282442748091603,0.2543689320388349,0.10789489136817369
1252230089,1252230089,What is a Security Token? A Comprehensive Guide to How They Work and Their Impact,https://taylorpearson.me/what-is-a-security-token/,0.007616337934236324,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
3014146540,3014146540,Will Smart Contracts Eat the World?,https://taylorpearson.me/smart-contract-applications/,0.0076398547817736724,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
611912809,611912809,How to Unlock Your Creative Potential,https://taylorpearson.me/unlock-creative-potential/,0.007652027106116523,0.0004819124227956069,0.0011646248266290492,0.007633587786259542,0.1297709923664122,0.20404984423676012,0.0
2492286775,2492286775,The Best Intermediate-ish Crypto Resources,https://taylorpearson.me/intermediate-crypto-resources/,0.007620276928552472,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
152682107,152682107,The 3 Laws of Marketing: Why Nobody Buys Your Sh*t,https://taylorpearson.me/3-laws/,0.0076559329093057365,0.0,0.0011363636363636365,0.0,0.12213740458015267,0.0,0.0
3515250179,3515250179,The Paint Drop Method for Figuring Out What To Do with Your Life (and Becoming the Best in the World At It),https://taylorpearson.me/what-should-i-do-with-my-life/,0.00775812253091735,0.0,0.0011363636363636365,0.0,0.16030534351145037,0.0,0.0
392005444,392005444,A Blockchain Explanation Your Parents Could Understand,https://taylorpearson.me/blockchain-for-dummies/,0.007624143940799276,0.0,0.0011363636363636365,0.0,0.1297709923664122,0.0,0.0
